"NUTS_ID","Region_LTN","Spss code","Year","PRG","RES","INT","KNW","GDP"
"DE73","Kassel�",4422,2005,-0.077388343,0.125018489,-0.305370948,-0.167002555,32651.73
"DE80","Mecklenburg-Vorpommern",14210,2005,-0.01971415,0.211532731,-0.159902972,0.258718211,30830.05
"DE91","Braunschweig�",4142,2005,-0.110463498,0.146304852,-0.160601021,-0.001749,45344.01
"DE92","Hannover�",4143,2005,-0.073603872,0.026162452,-0.187539639,0.053561029,59198.12
"DE93","L�neburg�",4145,2005,-0.080274311,0.338785552,-0.223302792,0.022871706,32485.65
"DE94","Weser-Ems�",4141,2005,0.008337602,0.227250521,-0.226647022,-0.062481528,58766.29
"DEA1","D�sseldorf�",4414,2005,-0.139639666,0.124383313,-0.268192522,-0.062584596,162978.09
"DEA2","K�ln�",4415,2005,-0.0945503,0.20427999,-0.065684144,0.056856994,134533.62
"DEA3","M�nster�",4416,2005,-0.170224793,0.335474361,-0.190926612,0.015128204,63247.79
"DEA4","Detmold�",4413,2005,-0.114202215,0.041782453,-0.169289179,0.113040237,55196.49
"DEA5","Arnsberg�",4412,2005,-0.115900415,0.2005466,-0.250413739,0.007020742,92588.42
"DEB1","Koblenz�",4431,2005,-0.047849672,-0.042642298,-0.101002812,0.015969839,36303.13
"DEB2","Trier�",4435,2005,-0.225770959,0.187793486,0.048464269,0.36867704,11470.34
"DEB3","Rheinhessen-Pfalz�",4434,2005,-0.05374866,0.026306306,0.057497123,0.15453289,53030.28
"Dec-00","Saarland",4440,2005,-0.267381251,0.311760653,-0.168185235,-0.091034615,28725.82
"DED2","Dresden�",14522,2005,-0.073951473,0.258189222,-0.258333851,-0.08916756,34401.49
"DED4","Chemnitz�",14521,2005,0.044658053,0.208928084,-0.16727025,0.011052345,29813
"DED5","Leipzig�",14523,2005,0.164078438,0.350747352,0.200489917,0.466402938,20438.93
"DEE0","Sachsen-Anhalt","Missing",2005,-0.004556539,0.018178631,-0.146878529,0.130959776,45864.45
"DEF0","Schleswig-Holstein",4110,2005,-0.088626863,0.141469489,0.033659348,0.194792977,68041.31
"DEG0","Th�ringen",14510,2005,-0.070305734,0.221372154,-0.104368231,0.051459305,43146.91
"DK01","Hovedstaden",7100,2005,0.295234582,0.505661023,-0.024367477,0.092866226,79913.72
"DK02","Sj�lland�",7200,2005,0.185824011,0.35877018,-0.037867357,0.056267599,22577.3
"DK03","Syddanmark",7300,2005,0.217854324,0.337837752,-0.022323954,0.062482204,40170.85
"DK04","Midtjylland�",7400,2005,0.323267682,0.383898351,0.105343551,0.123293367,42750.77
"DK05","Nordjylland�",7500,2005,0.24653435,0.290610546,0.098883477,0.099892196,18973.06
"EE00","Eesti",18,2005,0.228943532,0.038125927,0.024039742,0.033615869,11262.3
"EL51","Anatoliki Makedonia, Thraki",11120,2005,-0.281180413,-0.207597435,0.085945511,0.042160296,7867.8
"EL52","Kentriki Makedonia",11210,2005,0.115424814,-0.602770106,0.37165834,-0.221143012,26890.05
"EL53","Dytiki Makedonia",11214,2005,-0.068472291,-0.408111841,0.771169641,-0.437262135,4760.04
"EL61","Thessalia",11230,2005,-0.10363308,-0.473515323,-0.041732337,-0.450946311,10229.76
"EL54","Ipeiros",11220,2005,0.02515465,-0.387130116,-0.021377736,-0.531259296,4513.69
"EL62","Ionian Islands",11430,2005,-0.094679234,-0.632796405,-0.489950787,-0.673861061,3789.2
"EL63","Dytiki Ellada",11315,2005,-0.017632813,-0.315993772,0.193574194,0.056690574,9724.62
"EL64","Sterea Ellada",11314,2005,-0.186590371,-0.453101442,0.144997906,-0.600243827,9738.16
"EL65","Peloponnisos",11320,2005,-0.23161848,-0.434540342,-0.076697943,-0.488828254,8363.84
"EL30","Attiki",11311,2005,-0.010327606,-0.534339082,0.103260188,-0.313654134,94038.98
"EL41","Voreio Aigaio�",11410,2005,0.132285612,-0.419191601,0.132033505,-0.464804459,2797.22
"EL42","Notio Aigaio�","Missing",2005,0.132285612,-0.419191601,0.132033505,-0.464804459,6661.94
"EL43","Kriti",11420,2005,0.132285612,-0.419191601,0.132033505,-0.464804459,9867.01
"ES11","Galicia",12110,2005,-0.074272016,-0.238837482,-0.163803842,-0.208459442,48125.47
"ES12","Principado de Asturias",12120,2005,-0.080523426,-0.394485938,0.030146799,-0.118986136,19955.51
"ES13","Cantabria",12130,2005,-0.14101557,-0.009772577,-0.228303839,-0.243339673,11169.62
"ES21","Pa�s Vasco",12210,2005,-0.035826602,-0.244460246,-0.168284541,-0.216217159,56211.63
"ES22","Comunidad Foral de Navarra",12220,2005,-0.096383341,-0.204754676,0.092372087,-0.00426882,15635.13
"ES23","La Rioja",12230,2005,0.215645872,-0.374590996,0.066000915,-0.008259752,6855.26
"ES24","Arag�n",12240,2005,-0.126736381,-0.18670655,0.019655361,-0.117105566,28907.05
"ES30","Comunidad de Madrid",12310,2005,-0.001049488,-0.262275538,0.091007619,-0.069580927,166138.73
"ES41","Castilla y Le�n",12410,2005,-0.21309047,-0.086544492,-0.154971332,-0.194358573,48866.69
"ES42","Castilla-La Mancha",12420,2005,-0.09189309,-0.267181992,-0.112258381,-0.243573765,32485.43
"ES43","Extremadura",12430,2005,-0.248407447,-0.217455307,-0.130250199,-0.424990028,15215.49
"ES51","Catalu�a",12510,2005,-0.14217334,-0.241798325,-0.096505295,-0.159758765,175031.7
"ES52","Comunidad Valenciana",12520,2005,-0.075296319,-0.324850984,-0.186947287,-0.160940784,90535.45
"ES53","Illes Balears",12530,2005,0.034609969,-0.302599025,-0.132553178,-0.110062248,22602.71
"ES61","Andaluc�a",12610,2005,-0.182918271,-0.178214615,-0.163631227,-0.258195908,128986.56
"ES62","Regi�n de Murcia",12620,2005,0.014471384,-0.507620502,-0.099102186,-0.181957214,23867.31
"ES63","Ciudad de Ceuta","Missing",2005,0.014471384,-0.507620502,-0.099102186,-0.181957214,1329.85
"ES64","Ciudad de Melilla","Missing",2005,0.014471384,-0.507620502,-0.099102186,-0.181957214,1209.04
"ES70","Canarias",12710,2005,0.010747841,-0.381238437,0.088247128,-0.160992672,36767.56
"FI19","L�nsi-Suomi",15190,2005,-0.029389585,0.341068456,-0.039794865,0.384257704,37177.1
"FI1B","Helsinki-Uusimaa","Missing",2005,0.008579478,0.259805748,0.074609644,0.531215949,60177.73
"FI1C","Etel�-Suomi",15180,2005,0.008579478,0.259805748,0.074609644,0.531215949,32959.89
"FI1D","Pohjois- ja It�-Suomi",15110,2005,-0.036298818,0.299488104,-0.055155032,0.364296673,32965.09
"FI20","�land",15110,2005,-0.036298818,0.299488104,-0.055155032,0.364296673,1047.83
"FR10","Ile-de-France",1100,2005,-0.161384955,0.356671383,0.284314778,0.220664673,
"FRF2","Champagne-Ardenne",1210,2005,-0.176314681,0.179546998,0.247084516,0.180566223,
"FRE2","Picardie",1220,2005,-0.187293686,0.233090288,0.164406329,0.002349314,
"FRD2","Haute-Normandie",1230,2005,-0.178709481,0.153528818,0.264245518,0.155273441,
"FRB0","Centre � Val de Loire",1240,2005,-0.216866353,0.110781056,0.184655109,0.126096461,
"FRD1","Basse-Normandie",1250,2005,-0.23355333,0.168927622,0.168276988,0.124335065,
"FRC1","Bourgogne",1260,2005,-0.270572633,0.033272189,0.305298564,0.128281744,
"FRE1","Nord-Pas de Calais",1300,2005,-0.234381525,0.100969348,0.115404153,0.047836279,
"FRF3","Lorraine",1410,2005,-0.123487032,-0.039299199,0.161402684,-0.07853159,
"FRF1","Alsace",1420,2005,-0.096771294,0.172864615,0.076356381,0.07384715,
"FRC2","Franche-Comt�",1430,2005,-0.127807587,0.149120486,0.108092172,0.111183251,
"FRG0","Pays de la Loire",1510,2005,-0.273802706,0.150136348,0.083107008,0.117317421,
"FRH0","Bretagne",1520,2005,-0.239438608,0.097355942,0.174746457,0.133773759,
"FRI3","Poitou-Charentes",1530,2005,-0.237879263,-0.128272957,0.301459083,0.079786255,
"FRI1","Aquitaine",1610,2005,-0.161398498,0.115694503,0.195023428,0.172376631,
"FRJ2","Midi-Pyr�n�es",1620,2005,-0.163661274,0.321729045,0.199922824,0.152330001,
"FRI2","Limousin",1630,2005,-0.259193552,0.069896195,0.345290876,0.075656053,
"FRK2","Rh�ne-Alpes",1710,2005,-0.28791994,0.229698432,0.072792827,0.109944725,
"FRK1","Auvergne",1720,2005,-0.093857599,0.14310981,0.187014151,0.113974017,
"FRJ1","Languedoc-Roussillon",1810,2005,-0.181862839,0.025658531,0.240069011,0.053237303,
"FRL0","Provence-Alpes-C�te d�Azur",1820,2005,-0.22052918,0.273342939,0.136361772,0.084995148,
"FRM0","Corse",1830,2005,-0.305188098,0.173265633,0.255995458,0.291021611,
"FRY1","Guadeloupe","Missing",2005,,,,,
"FRY2","Martinique","Missing",2005,,,,,
"FRY3","Guyane","Missing",2005,,,,,
"FRY4","La R�union","Missing",2005,,,,,
"FRY5","Mayotte","Missing",2005,,,,,
"HR03","Jadranska Hrvatska","Aggregate  (32150,32140,32160)",2005,0.060316311,-0.302568092,-0.000523904,0.032790927,11673.27
"HR04","Kontinentalna Hrvatska","Aggregate (32110, 32120)",2005,0.07406621,-0.296329227,0.046655536,0.043765636,24779.47
"HU11","Budapest",21110,2005,0.063435015,0.193966047,0.380377026,0.379270469,32489.02
"HU12","Pest",21110,2005,0.063435015,0.193966047,0.380377026,0.379270469,9206.45
"HU21","K�z�p-Dun�nt�l",21210,2005,0.050481756,0.017566883,0.351120595,0.269564727,9401.26
"HU22","Nyugat-Dun�nt�l",21220,2005,0.099764961,0.113922046,0.262094218,0.25000077,8922.09
"HU23","D�l-Dun�nt�l",21230,2005,0.005304855,0.018743588,0.078262252,-0.05321689,6063.38
"HU31","�szak-Magyarorsz�g",21310,2005,0.035106288,0.033779771,0.101228694,0.132792496,7554.87
"HU32","�szak-Alf�ld",21320,2005,-0.058584558,0.193300817,0.043324982,-0.132033676,8920.88
"HU33","D�l-Alf�ld",21330,2005,0.039417352,0.135912312,0.101691659,0.280177138,8390.97
"IE04","Northern and Western","Aggregate",2005,-0.209773577,0.29001221,-0.158605968,-0.259987304,20543.86
"IE05","Southern","Aggregate",2005,-0.181403263,0.244159729,-0.078692757,-0.193095002,54497.92
"IE06","Eastern and Midland","Aggregate",2005,-0.054896006,0.185277538,-0.172000916,-0.00883175,95145.24
"IS00","Iceland",29,2005,0.241314484,0.552512449,0.13621884,0.24297726,
"ITC1","Piemonte",5110,2005,-0.168937171,0.075703552,-0.143323553,-0.017157497,120012.03
"ITC2","Valle d'Aosta",5110,2005,-0.168937171,0.075703552,-0.143323553,-0.017157497,4091.02
"ITC3","Liguria",5120,2005,-0.109902528,0.155675129,-0.081032641,0.054058863,44322.14
"ITC4","Lombardia",5130,2005,-0.077467426,0.069951312,-0.035698033,0.000717283,310194.99
"ITF1","Abruzzo",5410,2005,-0.194914447,-0.054878552,0.044236572,-0.10952678,27578.97
"ITF2","Molise",5410,2005,-0.194914447,-0.054878552,0.044236572,-0.10952678,6244.97
"ITF3","Campania",5420,2005,-0.099844263,0.02463683,-0.160263157,-0.183874026,97907.12
"ITF4","Puglia",5430,2005,-0.008709338,-0.182678154,-0.075849205,-0.161473442,66580.94
"ITF5","Basilicata",5440,2005,-0.00395092,-0.189024982,0.286629379,0.102990081,10546.32
"ITF6","Calabria",5450,2005,-0.043342125,-0.129234615,-0.05550939,-0.283503896,31426.52
"ITG1","Sicilia",5520,2005,-0.15282544,-0.126833583,-0.034756221,-0.13993523,84769.68
"ITG2","Sardegna",5510,2005,-0.64080396,0.518899423,-0.29522939,-0.224250206,30669.69
"ITH1","Provincia Autonoma di Bolzano/Bozen",5210,2005,0.142806056,-0.028701628,0.107297161,0.229136549,16242.57
"ITH2","Provincia Autonoma di Trento*",5210,2005,0.142806056,-0.028701628,0.107297161,0.229136549,15811.71
"ITH3","Veneto",5220,2005,-0.095055458,0.017123384,-0.020258815,0.006301537,136174.11
"ITH4","Friuli-Venezia Giulia",5230,2005,0.005797515,0.07360845,0.206403698,0.130585215,33159.7
"ITH5","Emilia-Romagna",5240,2005,-0.139436226,0.097712293,-0.100455273,-0.072676996,127191.11
"ITI1","Toscana",5310,2005,-0.062933103,0.01012576,-0.010757965,0.031069124,96425.18
"ITI2","Umbria",5330,2005,-0.016136707,0.018756432,-0.158500394,-0.163704403,20820.77
"ITI3","Marche",5320,2005,-0.175986113,0.036492369,-0.111759594,-0.027003096,37355.05
"ITI4","Lazio",5340,2005,-0.111679912,-0.000113547,0.000535537,0.120949516,171115.55
"LI00","Missing","Missing",2005,,,,,
"LT01","Sostines regionas","Take lithuania",2005,0.132783618,0.111122629,-0.15242037,-0.193520823,
"LT02","Vidurio ir vakaru Lietuvos regionas","Take lithuania",2005,0.132783618,0.111122629,-0.15242037,-0.193520823,
"LU00","Luxembourg",6,2005,-0.031054636,-0.00049388,0.135840984,0.101339827,30031.04
"LV00","Latvija",20,2005,0.124069361,0.042373918,-0.020443123,-0.113501901,13712.71
"ME00","Crna Gora","Average of Slovenian regions",2005,-0.139747679,-0.093662639,0.137095744,0.261254551,
"MK00","Porane�na Jugoslovenska Republika Makedonija","Take rest of makedonia",2005,-0.1252216,-0.406035143,-0.534335246,-0.692670805,
"MT00","Malta",22,2005,0.063889599,-0.248694899,0.090501545,-0.220627233,5130.86
"NL11","Groningen",3110,2005,0.123804432,0.206607294,0.159933338,0.170855248,
"NL12","Friesland (NL)",3120,2005,0.062934074,0.144746139,0.083292461,0.152257809,
"NL13","Drenthe",3130,2005,0.055666817,0.193544393,0.155998224,0.22094318,
"NL21","Overijssel",3210,2005,0.110518571,0.210503737,0.165605847,0.183312198,
"NL22","Gelderland",3220,2005,0.138342421,0.177823051,0.230454372,0.336275792,
"NL23","Flevoland",3230,2005,-0.03492113,0.156153574,0.325954073,0.32106489,
"NL31","Utrecht",3330,2005,0.120749891,0.412858301,0.239696153,0.347233465,
"NL32","Noord-Holland",3310,2005,0.099410097,0.347134228,0.275033378,0.377755449,
"NL33","Zuid-Holland",3320,2005,0.075204958,0.197105275,0.221724467,0.273026675,
"NL34","Zeeland",3420,2005,0.181610868,0.141351239,0.126793072,0.251821923,
"NL41","Noord-Brabant",3410,2005,0.078025213,0.175082365,0.204031126,0.283537815,
"NL42","Limburg (NL)",3430,2005,0.052163311,0.164388657,0.190384775,0.184763893,
"NO01","Oslo og Akershus",34110,2005,0.249098681,0.297390544,0.23935054,0.709093433,
"NO02","Hedmark og Oppland",34120,2005,0.25873889,0.037888596,-0.119983268,0.522163152,
"NO03","S�r-�stlandet",34200,2005,0.181951767,-0.032615643,-0.00370401,0.49373762,
"NO04","Agder og Rogaland","Take trondelag",2005,0.279356284,0.125071828,0.053931979,0.669456919,
"NO05","Vestlandet",34300,2005,0.20872717,-0.003464776,0.028756938,0.471465544,
"NO06","Tr�ndelag",34400,2005,0.279356284,0.125071828,0.053931979,0.669456919,
"NO07","Nord-Norge",34500,2005,0.191406366,-0.032498136,-0.08444174,0.240055139,
"PL21","Ma?opolskie",25210,2005,0.031591876,-0.156081297,-0.021593663,-0.146862782,
"PL22","?l?skie",25220,2005,0.146049312,-0.144950838,0.054187552,0.000706263,
"PL41","Wielkopolskie",25410,2005,0.167250932,-0.182127225,-0.034702671,0.024798943,
"PL42","Zachodniopomorskie",25420,2005,0.10616165,-0.309147052,-0.229272927,-0.339803349,
"PL43","Lubuskie",25430,2005,0.01905669,-0.149425187,0.082376472,-0.094101404,
"PL51","Dolno?l?skie",25510,2005,0.142750754,-0.254560495,0.027490301,-0.029643597,
"PL52","Opolskie",25520,2005,0.099087427,-0.182128565,0.147121731,-0.049210656,
"PL61","Kujawsko-pomorskie",25610,2005,0.093206175,-0.056850581,0.066630816,-0.073671187,
"PL62","Warmi?sko-mazurskie",25620,2005,0.138678691,-0.119810284,-0.015353044,-0.013949624,
"PL63","Pomorskie",25630,2005,0.064082342,-0.159317359,0.035050743,0.082586138,
"PL71","?�dzkie",25110,2005,0.02730432,-0.273564981,-0.060583131,-0.10882932,
"PL72","Swietokrzyskie",25330,2005,0.097899262,-0.42950523,-0.064998812,-0.105436371,
"PL81","Lubelskie",25310,2005,0.022839362,-0.014771856,-0.065993652,-0.060557064,
"PL82","Podkarpackie",25320,2005,0.078345986,-0.171699845,-0.066533407,-0.137734251,
"PL84","Podlaskie",25340,2005,0.191802845,-0.328872909,0.009870316,-0.096742263,
"PL91","Warszawski stoleczny","Take PL12",2005,0.069311438,-0.096313251,-0.010221814,-0.015840633,
"PL92","Mazowiecki regionalny",25120,2005,0.069311438,-0.096313251,-0.010221814,-0.015840633,
"PT11","Norte",13100,2005,-0.202624938,-0.062793442,-0.320170781,-0.552312558,44218.47
"PT15","Algarve",13420,2005,0.079444151,-0.139792688,-0.329406224,-0.412600481,6741.04
"PT16","Centro (PT)",13200,2005,-0.13546161,-0.060199569,-0.213117414,-0.442627989,30243.63
"PT17","�rea Metropolitana de Lisboa",13300,2005,-0.046892346,-0.22707418,-0.1459519,-0.289509504,59469.24
"PT18","Alentejo",13410,2005,-0.208609171,-0.056221197,-0.265528373,-0.438569649,10716.5
"PT20","Regi�o Aut�noma dos A�ores",13510,2005,-0.067547585,0.033356473,-0.475505725,-0.631888307,3264.13
"PT30","Regi�o Aut�noma da Madeira",13520,2005,-0.342206459,-0.100404702,-0.214807893,-0.343529763,3890.21
"RO11","Nord-Vest",29110,2005,0.024592878,-0.057699105,-0.048812254,-0.241840514,9407.26
"RO12","Centru",29120,2005,-0.043571618,-0.050656847,-0.174294954,-0.279581525,9056.85
"RO21","Nord-Est",29210,2005,-0.013854557,-0.041151353,-0.184184424,-0.27554584,8964.46
"RO22","Sud-Est",29220,2005,-0.046799445,-0.04645781,-0.141512589,-0.18223275,9089.25
"RO31","Sud-Muntenia",29310,2005,-0.123864229,0.038453931,-0.273762384,-0.307748009,10177.62
"RO32","Bucure?ti-Ilfov",29320,2005,0.138625185,-0.142007116,0.008841214,-0.00323019,19069.9
"RO41","Sud-Vest Oltenia",29410,2005,-0.111848723,0.012328559,-0.230796818,-0.364193361,6561.38
"RO42","Vest",29420,2005,-0.000229832,-0.113723562,-0.220875655,-0.255584576,7842.5
"RS11","Missing","missing",2005,,,,,
"RS12","Missing","missing",2005,,,,,
"RS21","Missing","missing",2005,,,,,
"RS22","Missing","missing",2005,,,,,
"SE11","Stockholm",16110,2005,0.197770803,0.263532009,0.236184115,0.465853736,91440.06
"SE12","�stra Mellansverige",16120,2005,0.293777158,0.009581214,0.271950625,0.33186252,45530.12
"SE21","Sm�land med �arna",16210,2005,0.308657136,2.33E-05,0.17926343,0.275826671,23400.1
"SE22","Sydsverige",16220,2005,0.223122892,-0.047810493,0.22012879,0.31233554,40479.13
"SE23","V�stsverige",16230,2005,0.257284439,0.057498272,0.164887783,0.341815534,60471.44
"SE31","Norra Mellansverige",16310,2005,0.253204632,-0.074076785,0.144003022,0.263590285,24357.57
"SE32","Mellersta Norrland",16320,2005,0.087352066,-0.141205144,0.119666602,0.248199545,11631.69
"SE33","�vre Norrland",16330,2005,0.294522893,-0.106174129,0.16004868,0.251748814,16176.89
"SI03","Vzhodna Slovenija�",27110,2005,-0.153615551,-0.157571452,0.132334521,0.132711246,13107.18
"SI04","Zahodna Slovenija",27120,2005,-0.125879807,-0.029753825,0.141856966,0.389797856,16128.19
"SK01","Bratislavsk� kraj",26110,2005,-0.021975943,-0.113333754,0.047645298,0.126015838,10722.72
"SK02","Z�padn� Slovensko",26120,2005,-0.070995873,-0.242702431,-0.04237263,0.005336434,12813.35
"SK03","Stredn� Slovensko",26130,2005,-0.095114963,-0.238225292,-0.022199957,0.078788945,7620.29
"SK04","V�chodn� Slovensko",26140,2005,-0.057554616,-0.306380691,-0.10572286,-0.069584426,8191.94
"TR10","Istanbul",30110,2005,0.271005264,-0.466387683,-0.226692595,-0.323243652,
"TR21","Tekirda?, Edirne, K?rklareli�",30121,2005,0.14874689,-0.19923551,-0.067286596,-0.353687498,9302.71
"TR22","Bal?kesir, �anakkale�",30122,2005,0.210735572,-0.28583934,0.495988839,-0.656109781,8592.45
"TR31","?zmir�",30211,2005,0.115030912,-0.031317352,0.025888716,-0.232444532,25970.87
"TR32","Ayd?n, Denizli, Mu?la�",30212,2005,-0.4400269,0.095551355,-0.757213321,-1.408963516,13932.58
"TR33","Manisa, Afyonkarahisar, K�tahya, U?ak�",30213,2005,0.109514866,-0.363981623,-0.430244073,-0.53059202,13607.08
"TR41","Bursa, Eski?ehir, Bilecik�",30131,2005,0.232181638,-0.414807677,-0.161360885,-0.936443878,22019.06
"TR42","Kocaeli, Sakarya, D�zce, Bolu, Yalova�",30132,2005,0.040288765,-0.284717942,-0.23693568,-0.770889063,20501.99
"TR51","Ankara�",30411,2005,-0.020427075,-0.21441519,-0.40013515,0.119567232,39029.18
"TR52","Konya, Karaman�",30412,2005,-0.275409495,0.02512853,-0.165666888,-0.064814902,9437.65
"TR61","Antalya, Isparta, Burdur�",30311,2005,0.011511029,-0.165897068,0.143404715,-0.54673429,16297.71
"TR62","Adana, Mersin�",30312,2005,0.349948076,-0.472548288,-0.307988448,-0.438011507,15431.32
"TR63","Hatay, Kahramanmara?, Osmaniye�",30313,2005,0.249873283,-0.26200234,0.208111932,-0.477838288,9626.47
"TR71","K?r?kkale, Aksaray, Ni?de, Nev?ehir, K?r?ehir�",30421,2005,-0.368186249,0.260476985,-0.661862966,-0.664943445,5671.29
"TR72","Kayseri, Sivas, Yozgat�",30422,2005,-0.215905045,-0.128104749,-0.471838572,-1.200470309,10005.25
"TR81","Zonguldak, Karab�k, Bart?n�",30511,2005,0.398866561,-0.609119477,0.17854525,-0.375196003,3807.16
"TR82","Kastamonu, �ank?r?, Sinop�",30512,2005,-0.007284876,-0.087974536,-0.541343043,-0.608110061,3061.39
"TR83","Samsun, Tokat, �orum, Amasya�",30513,2005,-0.745753368,0.520120142,-0.451116054,-0.112673235,10301.47
"TR90","Trabzon",30521,2005,0.183718399,-0.505506258,-0.057927493,-0.721571959,
"TRA1","Erzurum, Erzincan, Bayburt�",30611,2005,-0.09530033,-0.190103575,-0.438633276,-0.700936303,3490.23
"TRA2","A?r?, Kars, I?d?r, Ardahan�",30612,2005,0.120668191,-0.354462574,-0.425050362,-0.641845596,2601.47
"TRB1","Malatya, Elaz??, Bing�l, Tunceli�",30621,2005,-0.115466593,-0.234651645,-0.344038394,-0.82988862,5476.48
"TRB2","Van, Mu?, Bitlis, Hakkari�",30622,2005,-0.131162285,-0.329319826,-0.517101622,-0.703971622,4134.36
"TRC1","Gaziantep, Ad?yaman, Kilis�",30711,2005,-0.114756965,-0.345766583,-0.666337792,-0.724794661,7732.08
"TRC2","?anl?urfa, Diyarbak?r�",30712,2005,-0.199742764,-0.106334275,-0.106630959,-0.784372819,7204.12
"TRC3","Mardin, Batman, ??rnak, Siirt�",30713,2005,-0.36377719,0.286444524,-0.726120405,-0.928732788,4528.42
"UKC1","Tees Valley and Durham�",9120,2005,-0.10360639,0.224260335,0.154138225,0.10482389,27219.49
"UKC2","Northumberland and Tyne and Wear�",9120,2005,-0.10360639,0.224260335,0.154138225,0.10482389,38124.81
"UKD1","Cumbria�",9210,2005,-0.004894325,0.278605955,0.084376852,0.134566637,13213.66
"UKD3","Greater Manchester�",9210,2005,-0.004894325,0.278605955,0.084376852,0.134566637,75816.21
"UKD4","Lancashire�",9210,2005,-0.004894325,0.278605955,0.084376852,0.134566637,38874.78
"UKD6","Cheshire�",9210,2005,-0.004894325,0.278605955,0.084376852,0.134566637,32638.06
"UKD7","Merseyside�",9210,2005,-0.004894325,0.278605955,0.084376852,0.134566637,38022.55
"UKE1","East Yorkshire and Northern Lincolnshire�",9220,2005,-0.062070477,0.246255109,0.098661949,0.13454361,24380.34
"UKE2","North Yorkshire�",9220,2005,-0.062070477,0.246255109,0.098661949,0.13454361,23961.53
"UKE3","South Yorkshire�",9220,2005,-0.062070477,0.246255109,0.098661949,0.13454361,30633.29
"UKE4","West Yorkshire�",9220,2005,-0.062070477,0.246255109,0.098661949,0.13454361,63346.02
"UKF1","Derbyshire and Nottinghamshire�",9250,2005,-0.06335206,0.246999562,0.088913033,0.159001284,54146.78
"UKF2","Leicestershire, Rutland and Northamptonshire�",9250,2005,-0.06335206,0.246999562,0.088913033,0.159001284,47148.74
"UKF3","Lincolnshire�",9250,2005,-0.06335206,0.246999562,0.088913033,0.159001284,15755.75
"UKG1","Herefordshire, Worcestershire and Warwickshire�",9240,2005,-0.066549643,0.288032756,0.144534596,0.210204763,36543.72
"UKG2","Shropshire and Staffordshire�",9240,2005,-0.066549643,0.288032756,0.144534596,0.210204763,38949.45
"UKG3","West Midlands�",9240,2005,-0.066549643,0.288032756,0.144534596,0.210204763,74063.04
"UKH1","East Anglia�",9260,2005,-0.218861986,0.331767565,0.098482327,0.347978502,67894.51
"UKH2","Bedfordshire and Hertfordshire�",9330,2005,0.080125185,0.172955862,0.085617025,0.138697333,59631.91
"UKH3","Essex�",9330,2005,0.080125185,0.172955862,0.085617025,0.138697333,46335.46
"UKI3","London",9325,2005,0.163659641,0.157240834,0.086725375,0.165045162,170030.89
"UKI4","London",9325,2005,0.163659641,0.157240834,0.086725375,0.165045162,96703.2
"UKI5","London",9325,2005,0.163659641,0.157240834,0.086725375,0.165045162,41636.01
"UKI6","London",9325,2005,0.163659641,0.157240834,0.086725375,0.165045162,38629.66
"UKI7","London",9325,2005,0.163659641,0.157240834,0.086725375,0.165045162,73309.83
"UKJ1","Oxfordshire, Berkshire, Buckinghamshire",9320,2005,-0.160201021,0.312512585,0.194732281,0.277022932,98677.14
"UKJ2","Surrey, East and West Sussex",9320,2005,-0.160201021,0.312512585,0.194732281,0.277022932,90570.38
"UKJ3","Hampshire and Isle of Wight",9320,2005,-0.160201021,0.312512585,0.194732281,0.277022932,61430.53
"UKJ4","Kent",9320,2005,-0.160201021,0.312512585,0.194732281,0.277022932,46296.5
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",9310,2005,-0.096619606,0.280112297,0.193936042,0.27013267,76645.71
"UKK2","Dorset and Somerset",9310,2005,-0.096619606,0.280112297,0.193936042,0.27013267,33699.7
"UKK3","Cornwall and Isles of Scilly",9310,2005,-0.096619606,0.280112297,0.193936042,0.27013267,11627.7
"UKK4","Devon",9310,2005,-0.096619606,0.280112297,0.193936042,0.27013267,28654.48
"UKL1","West Wales and The Valleys",9230,2005,-0.117013712,0.293322542,0.145626138,0.121766397,39892.59
"UKL2","East Wales",9230,2005,-0.117013712,0.293322542,0.145626138,0.121766397,32079.65
"UKM5","North Eastern Scotland",9110,2005,0.003397866,0.377387333,0.033949666,0.092904634,20034.76
"UKM6","Highlands and Islands",9110,2005,0.003397866,0.377387333,0.033949666,0.092904634,13858.11
"UKM7","Eastern Scotland",9110,2005,0.003397866,0.377387333,0.033949666,0.092904634,62706.44
"UKM8","West Central Scotland",9110,2005,0.003397866,0.377387333,0.033949666,0.092904634,43460.6
"UKM9","Southern Scotland",9110,2005,0.003397866,0.377387333,0.033949666,0.092904634,18086.8
"UKN0","Northern Ireland",10150,2005,-0.108637076,0.235541269,-0.049508886,-0.009215049,47002.64
"AT11","Burgenland",17110,2010,-0.119491702,0.230166196,-0.455339153,,
"AT12","Nieder�sterreich",17120,2010,-0.04664349,0.0137076,-0.327122311,,
"AT13","Wien",17130,2010,-0.096965117,0.223825975,-0.181578868,,
"AT21","K�rnten",17210,2010,-0.103980347,-0.052573829,0.010879677,,
"AT22","Steiermark",17220,2010,0.131242373,-0.040145159,-0.011489409,,
"AT31","Ober�sterreich",17310,2010,-0.191965527,0.175873277,-0.132347425,,
"AT32","Salzburg",17320,2010,0.151376021,-0.213102501,-0.171497937,,
"AT33","Tirol",17330,2010,-0.183830875,0.326906486,-0.042099736,,
